Post ID,Platform,Engagement Type,User ID,Engagement Count,Post Date
4929,LinkedIn,Share,3835,402,2022-07-23
4930,Twitter,Comment,3869,795,2024-12-09
4931,Facebook,Comment,2958,9,2022-08-11
4932,Facebook,Comment,2089,228,2024-08-27
4933,Twitter,Share,1412,724,2015-04-10
4934,Twitter,Comment,3442,787,2024-07-23
4935,Facebook,Share,287,11,2015-12-06
4936,Instagram,Like,695,398,2023-06-29
4937,Instagram,Like,3105,903,2019-06-11
4938,Facebook,Comment,1351,249,2019-12-06
4939,Facebook,Comment,4702,372,2015-04-12
4940,Facebook,Comment,1839,526,2016-10-06
4941,LinkedIn,Comment,2781,527,2022-03-25
4942,Instagram,Share,3020,990,2015-04-15
4943,Instagram,Like,600,921,2020-05-17
4944,Facebook,Share,1625,419,2016-11-04
4945,Facebook,Comment,82,288,2022-09-18
4946,Facebook,Like,1380,249,2019-08-18
4947,Instagram,Share,4447,278,2018-05-13
4948,Twitter,Like,4769,214,2020-06-20
4949,Twitter,Share,4042,785,2020-07-14
4950,Twitter,Comment,2174,923,2023-03-15
4951,LinkedIn,Like,73,24,2022-07-31
4952,Twitter,Like,3662,689,2018-08-06
4953,Instagram,Comment,3217,868,2020-04-10
4954,LinkedIn,Share,4748,674,2015-11-08
4955,LinkedIn,Comment,2589,836,2022-10-27
4956,LinkedIn,Comment,1442,478,2016-03-21
4957,LinkedIn,Share,2920,478,2022-06-08
4958,Twitter,Comment,2312,813,2021-07-25
4959,Facebook,Like,4642,369,2024-09-29
4960,Facebook,Comment,3468,774,2018-04-11
4961,LinkedIn,Comment,337,781,2018-05-23
4962,LinkedIn,Like,3039,760,2019-03-22
4963,LinkedIn,Like,3134,427,2015-10-02
4964,LinkedIn,Share,737,137,2015-08-21
4965,LinkedIn,Comment,699,972,2021-09-04
4966,Facebook,Like,4565,975,2024-01-11
4967,Twitter,Comment,853,968,2020-09-03
4968,Instagram,Like,560,115,2017-03-08
4969,Twitter,Comment,3467,807,2021-04-07
4970,Instagram,Comment,4776,756,2024-01-18
4971,LinkedIn,Like,1821,914,2019-01-23
4972,Twitter,Share,570,182,2016-03-27
4973,Facebook,Share,1697,280,2018-05-14
4974,Twitter,Share,4914,690,2017-07-06
4975,Twitter,Comment,120,604,2021-09-12
4976,Twitter,Like,2458,831,2017-02-14
4977,Facebook,Like,3658,479,2021-02-17
4978,Instagram,Like,3878,56,2019-02-12
4979,Twitter,Comment,1457,337,2018-04-04
4980,LinkedIn,Comment,2680,308,2017-12-06
4981,Instagram,Like,2263,736,2022-07-15
4982,Facebook,Like,1640,327,2016-01-12
4983,Instagram,Share,582,737,2018-08-13
4984,Twitter,Comment,1578,6,2021-11-15
4985,Facebook,Comment,2295,595,2021-10-06
4986,LinkedIn,Comment,1374,249,2022-07-03
4987,LinkedIn,Share,846,901,2016-12-27
4988,Instagram,Like,4052,952,2018-05-11
4989,Instagram,Share,1091,905,2016-04-01
4990,LinkedIn,Comment,898,323,2021-08-20
4991,Instagram,Comment,2208,240,2023-09-11
4992,LinkedIn,Comment,3102,297,2023-01-16
4993,Twitter,Share,3141,704,2024-03-08
4994,Instagram,Comment,4378,384,2021-05-06
4995,Twitter,Like,4973,113,2018-09-20
4996,Instagram,Like,820,952,2018-09-26
4997,LinkedIn,Share,4064,710,2015-07-09
4998,Facebook,Like,3215,864,2018-04-18
4999,LinkedIn,Comment,120,785,2020-08-21
5000,Facebook,Comment,1219,344,2021-05-31
5001,LinkedIn,Share,409,8,2015-03-12
5002,Instagram,Like,3043,653,2022-07-19
5003,Instagram,Comment,2814,279,2018-02-18
5004,Instagram,Share,1992,607,2023-04-04
5005,LinkedIn,Comment,1645,196,2021-09-21
5006,LinkedIn,Share,4620,485,2020-04-30
5007,Instagram,Share,3170,238,2022-04-20
5008,Twitter,Like,1719,102,2021-06-03
5009,Instagram,Share,4645,398,2017-03-25
5010,LinkedIn,Like,2670,165,2018-10-11
5011,Facebook,Comment,3622,612,2020-04-24
5012,LinkedIn,Like,447,506,2021-06-28
5013,Facebook,Like,4421,814,2021-03-20
5014,LinkedIn,Like,2100,519,2018-08-02
5015,LinkedIn,Like,4146,645,2025-01-12
5016,Instagram,Share,2038,814,2022-04-07
5017,LinkedIn,Comment,689,265,2020-09-05
5018,Twitter,Comment,2734,535,2024-04-23
5019,Facebook,Comment,4017,909,2018-02-08
5020,Instagram,Like,3337,125,2018-11-17
5021,Instagram,Like,4255,115,2020-09-17
5022,LinkedIn,Like,2977,158,2020-09-06
5023,Instagram,Comment,1419,46,2024-02-27
5024,Twitter,Share,1348,620,2023-11-04
5025,LinkedIn,Like,4158,910,2016-11-30
5026,LinkedIn,Like,1865,566,2021-04-30
5027,Twitter,Comment,3092,589,2015-04-25
5028,Facebook,Share,1682,212,2015-12-27
5029,Twitter,Like,4281,114,2020-05-11
5030,Facebook,Like,595,567,2017-11-02
5031,LinkedIn,Like,4993,48,2018-06-10
5032,Twitter,Share,55,977,2018-03-13
5033,Instagram,Share,2781,120,2024-04-16
5034,Twitter,Share,3555,337,2016-09-20
5035,LinkedIn,Comment,3779,414,2015-12-24
5036,LinkedIn,Share,3644,751,2020-11-20
5037,Twitter,Share,1411,474,2021-12-04
5038,Facebook,Comment,1211,105,2020-03-29
5039,Twitter,Like,2674,743,2021-05-26
5040,LinkedIn,Share,4965,847,2022-11-22
5041,Instagram,Comment,351,98,2015-11-23
5042,Twitter,Share,1226,750,2020-12-22
5043,Twitter,Comment,4412,275,2015-08-22
5044,Facebook,Like,4482,984,2023-10-18
5045,Twitter,Like,2065,153,2016-11-18
5046,Instagram,Comment,202,833,2015-05-12
5047,Facebook,Like,4791,62,2021-08-30
5048,Twitter,Share,1988,483,2015-07-19
5049,Twitter,Share,3678,989,2016-06-11
5050,Instagram,Comment,440,822,2015-06-18
5051,Instagram,Like,297,901,2019-10-06
5052,Twitter,Like,4993,96,2019-03-12
5053,LinkedIn,Share,2794,431,2024-09-19
5054,Instagram,Comment,1788,655,2017-12-11
5055,Facebook,Like,2735,415,2019-01-10
5056,LinkedIn,Like,3869,594,2020-03-25
5057,Facebook,Comment,1765,837,2016-10-02
5058,LinkedIn,Like,4071,274,2023-04-08
5059,LinkedIn,Comment,4264,120,2020-10-31
5060,Twitter,Share,4351,877,2016-12-20
5061,LinkedIn,Comment,1042,561,2018-10-15
5062,Facebook,Comment,3891,607,2017-05-26
5063,Twitter,Share,1363,683,2024-08-29
5064,LinkedIn,Share,2575,920,2019-07-03
5065,Twitter,Share,4008,916,2024-01-27
5066,Facebook,Like,611,353,2017-01-17
5067,Facebook,Share,1120,970,2018-03-14
5068,LinkedIn,Like,4521,192,2023-06-02
5069,Instagram,Comment,4031,478,2015-06-23
5070,Facebook,Like,934,569,2023-12-28
5071,LinkedIn,Like,4452,998,2022-03-08
5072,Twitter,Like,2635,577,2023-08-31
5073,Instagram,Comment,1219,908,2019-06-21
5074,Facebook,Like,4226,565,2018-06-18
5075,Facebook,Comment,2344,332,2015-12-22
5076,Instagram,Share,2640,149,2023-02-10
5077,LinkedIn,Share,4013,318,2019-05-31
5078,Instagram,Like,1195,203,2022-12-10
5079,LinkedIn,Comment,4813,947,2021-04-23
5080,Facebook,Comment,2194,918,2022-07-30
5081,LinkedIn,Like,894,412,2015-08-23
5082,LinkedIn,Like,4931,162,2020-12-20
5083,Instagram,Like,3771,1,2018-08-03
5084,LinkedIn,Comment,3210,915,2019-05-09
5085,LinkedIn,Like,872,301,2021-06-24
5086,Instagram,Share,2166,743,2018-06-09
5087,Facebook,Share,2011,330,2015-08-28
5088,Twitter,Comment,4161,989,2023-12-26
5089,Instagram,Comment,1537,150,2022-04-13
5090,Instagram,Comment,2502,868,2018-03-11
5091,Instagram,Share,1042,45,2019-04-20
5092,LinkedIn,Share,2029,568,2024-09-16
5093,Facebook,Share,4699,136,2019-08-18
5094,Facebook,Comment,921,265,2022-08-15
5095,LinkedIn,Like,1087,137,2015-11-01
5096,Facebook,Like,1104,854,2020-03-21
5097,LinkedIn,Comment,4813,47,2018-03-12
5098,Twitter,Like,4987,153,2018-05-05
5099,Instagram,Comment,3425,206,2020-01-03
5100,Instagram,Share,884,819,2023-05-31
5101,Facebook,Share,216,919,2021-03-20
5102,Twitter,Comment,3575,426,2019-01-10
5103,Instagram,Comment,4530,420,2023-02-28
5104,Twitter,Comment,4565,361,2019-07-02
5105,Twitter,Like,4938,777,2021-03-30
5106,LinkedIn,Comment,951,893,2020-08-17
5107,LinkedIn,Comment,4308,403,2016-10-20
5108,LinkedIn,Comment,2125,525,2020-06-22
5109,LinkedIn,Share,1040,226,2018-07-08
5110,Twitter,Comment,1768,216,2024-04-12
5111,LinkedIn,Comment,4770,243,2025-01-31
5112,Twitter,Comment,1895,950,2019-06-06
5113,Facebook,Like,3557,736,2024-04-26
5114,Instagram,Comment,3348,887,2021-09-07
5115,Twitter,Share,4759,351,2025-01-29
5116,Twitter,Like,657,679,2021-01-18
5117,LinkedIn,Share,3671,89,2018-10-22
5118,Instagram,Like,2952,486,2019-07-08
5119,Instagram,Comment,1913,404,2017-11-25
5120,Facebook,Comment,4963,310,2015-08-25
5121,Facebook,Comment,3315,747,2016-07-23
5122,Facebook,Comment,2978,101,2018-04-27
5123,Twitter,Comment,1191,150,2016-12-01
5124,LinkedIn,Share,676,300,2015-11-16
5125,LinkedIn,Share,4437,656,2016-08-13
5126,Twitter,Share,4038,974,2015-12-07
5127,Twitter,Share,4753,584,2017-08-19
5128,Facebook,Share,3243,294,2021-11-07
5129,Facebook,Share,3852,403,2019-10-31
5130,Twitter,Like,572,945,2020-12-08
5131,Twitter,Like,4534,60,2016-09-28
5132,LinkedIn,Share,2243,3,2017-06-29
5133,Instagram,Comment,3804,929,2020-10-08
5134,LinkedIn,Comment,4514,829,2021-06-15
5135,Instagram,Share,4415,493,2017-02-01
5136,LinkedIn,Share,4592,207,2015-12-31
5137,Twitter,Share,168,384,2020-08-29
5138,Twitter,Comment,642,785,2018-02-14
5139,Twitter,Share,1712,609,2021-12-22
5140,Facebook,Comment,3866,512,2023-07-29
5141,Instagram,Comment,851,194,2023-06-24
5142,Instagram,Share,3008,982,2020-11-25
5143,LinkedIn,Like,1304,617,2020-09-21
5144,LinkedIn,Share,2812,669,2022-12-08
5145,Facebook,Like,2043,411,2024-07-15
5146,Twitter,Like,1538,368,2018-05-06
5147,Facebook,Like,1972,614,2018-02-15
5148,LinkedIn,Comment,3720,566,2021-08-05
5149,Instagram,Share,3115,876,2018-06-26
5150,Instagram,Comment,4194,948,2016-08-11
5151,LinkedIn,Share,3432,898,2022-12-16
5152,Instagram,Like,3422,344,2015-12-14
5153,Instagram,Like,371,749,2023-01-27
5154,Instagram,Share,1789,899,2022-12-28
5155,Instagram,Share,757,323,2017-06-26
5156,Facebook,Like,1994,786,2016-11-29
5157,Facebook,Share,2006,911,2018-11-30
5158,Twitter,Share,3671,348,2017-08-07
5159,Instagram,Comment,442,389,2021-02-24
5160,Instagram,Comment,4497,428,2016-10-17
5161,Facebook,Share,1166,229,2020-08-16
5162,Facebook,Share,399,557,2019-02-09
5163,Facebook,Comment,3560,303,2015-09-03
5164,Instagram,Comment,2059,402,2023-04-29
5165,Twitter,Share,372,37,2020-12-16
5166,Instagram,Share,1470,201,2017-08-10
5167,LinkedIn,Share,592,970,2022-04-22
5168,Twitter,Comment,620,332,2022-03-18
5169,Twitter,Share,1628,410,2019-06-07
5170,Instagram,Like,1314,657,2018-01-17
5171,Instagram,Comment,2216,221,2020-03-01
5172,Facebook,Like,3444,868,2022-07-10
5173,LinkedIn,Like,2339,75,2017-01-23
5174,Facebook,Share,4457,757,2020-09-10
5175,LinkedIn,Share,3484,962,2024-10-06
5176,Instagram,Like,43,544,2024-02-06
5177,LinkedIn,Share,34,22,2016-01-17
5178,LinkedIn,Share,1905,506,2024-04-01
5179,Instagram,Share,1237,402,2021-03-17
5180,Twitter,Share,4945,256,2022-07-01
5181,Instagram,Comment,2389,327,2016-02-16
5182,Twitter,Comment,2675,42,2016-01-12
5183,Facebook,Share,3604,313,2024-08-18
5184,Instagram,Share,147,877,2015-05-15
5185,Instagram,Comment,3944,340,2019-09-24
5186,Facebook,Share,4829,189,2021-06-30
5187,LinkedIn,Like,590,613,2024-08-05
5188,Instagram,Comment,1586,873,2022-02-19
5189,LinkedIn,Like,4062,709,2015-10-12
5190,LinkedIn,Like,4455,159,2016-09-05
5191,Twitter,Comment,1151,655,2020-11-26
5192,Facebook,Like,1642,390,2023-01-09
5193,LinkedIn,Comment,555,155,2018-10-21
5194,Instagram,Comment,1244,600,2015-04-29
5195,Instagram,Comment,4346,806,2020-01-14
5196,Facebook,Share,980,389,2017-08-27
5197,LinkedIn,Like,4818,988,2017-07-20
5198,Facebook,Comment,3197,478,2023-11-21
5199,Instagram,Comment,1115,483,2018-07-17
5200,Facebook,Share,2592,326,2019-09-30
5201,Twitter,Like,4846,978,2015-04-22
5202,Facebook,Comment,4967,627,2016-08-15
5203,LinkedIn,Comment,4419,956,2023-09-12
5204,Twitter,Comment,4782,980,2018-08-03
5205,Facebook,Like,4973,220,2020-06-14
5206,Instagram,Share,1645,476,2016-06-17
5207,Instagram,Like,91,87,2022-09-18
5208,Instagram,Comment,899,889,2022-01-16
5209,Instagram,Share,1445,951,2024-08-20
5210,Twitter,Share,813,770,2018-10-24
5211,Instagram,Like,2641,894,2020-01-04
5212,Facebook,Comment,3742,618,2024-07-24
5213,Twitter,Comment,2764,786,2020-12-03
5214,Twitter,Like,2557,117,2022-01-06
5215,LinkedIn,Share,3495,463,2024-11-26
5216,Instagram,Like,3769,852,2016-12-25
5217,Twitter,Share,4951,196,2022-03-05
5218,LinkedIn,Comment,1481,982,2021-02-28
5219,LinkedIn,Comment,3721,335,2016-12-04
5220,LinkedIn,Comment,663,528,2018-09-11
5221,LinkedIn,Share,3777,643,2016-11-08
5222,Instagram,Share,2112,416,2015-02-25
5223,Instagram,Share,4266,928,2024-04-27
5224,Facebook,Share,2047,139,2022-02-26
5225,Facebook,Comment,274,772,2021-10-09
5226,LinkedIn,Like,3095,687,2019-03-03
5227,LinkedIn,Comment,3647,977,2018-12-02
5228,Instagram,Share,2627,740,2016-08-01
5229,Instagram,Share,3535,203,2016-11-01
5230,Facebook,Share,1522,93,2024-11-25
5231,LinkedIn,Like,3575,130,2022-12-17
5232,Twitter,Comment,1680,987,2020-02-23
5233,LinkedIn,Share,68,752,2021-11-20
5234,Facebook,Comment,384,133,2018-01-28
5235,Twitter,Share,3487,150,2018-05-25
5236,LinkedIn,Share,756,641,2021-03-19
5237,Facebook,Like,3894,813,2024-09-01
5238,LinkedIn,Share,3386,186,2021-02-06
5239,Instagram,Comment,2017,323,2015-04-15
5240,Twitter,Comment,3520,241,2019-03-22
5241,LinkedIn,Comment,4576,564,2019-02-05
5242,Facebook,Comment,3634,928,2024-01-06
5243,Instagram,Share,2918,957,2019-03-29
5244,Twitter,Share,1088,343,2018-08-29
5245,LinkedIn,Comment,2390,267,2016-09-29
5246,Instagram,Comment,2580,195,2017-12-04
5247,Facebook,Like,3375,755,2021-09-02
5248,Facebook,Like,4789,229,2015-03-11
5249,Twitter,Share,1849,309,2020-04-09
5250,Instagram,Comment,176,983,2023-01-24
5251,LinkedIn,Like,4939,443,2023-02-15
5252,Facebook,Like,4963,792,2020-10-18
5253,Facebook,Share,1853,751,2024-04-22
5254,Twitter,Share,1413,732,2024-10-15
5255,Facebook,Share,834,333,2015-06-12
5256,Facebook,Comment,2618,633,2019-01-26
5257,Instagram,Share,3420,547,2019-07-25
5258,LinkedIn,Like,356,142,2024-08-03
5259,Instagram,Like,1458,388,2018-10-10
5260,Twitter,Like,2349,966,2019-12-29
5261,Instagram,Share,3966,977,2017-05-02
5262,LinkedIn,Share,830,897,2022-12-11
5263,Twitter,Like,1474,261,2023-12-29
5264,Twitter,Share,1079,2,2017-09-27
5265,Facebook,Share,4676,240,2015-02-11
5266,Instagram,Comment,4803,234,2022-12-29
5267,LinkedIn,Share,3108,283,2022-08-30
5268,Instagram,Comment,4962,467,2019-09-24
5269,LinkedIn,Like,2694,182,2021-11-26
5270,Facebook,Share,1550,733,2024-05-27
5271,LinkedIn,Share,1338,726,2022-01-17
5272,LinkedIn,Comment,1934,202,2022-05-26
5273,Facebook,Comment,2364,505,2017-06-23
5274,Twitter,Comment,3918,72,2016-03-12
5275,Instagram,Like,3630,18,2018-03-31
5276,Instagram,Comment,4104,174,2024-03-29
5277,Facebook,Like,602,258,2023-08-06
5278,LinkedIn,Share,4437,932,2018-12-01
5279,LinkedIn,Comment,520,479,2020-05-02
5280,Twitter,Share,2839,249,2020-10-13
5281,Twitter,Comment,4912,165,2021-12-18
5282,Instagram,Like,2548,830,2017-07-19
5283,Instagram,Like,2603,127,2015-10-17
5284,Facebook,Comment,1012,974,2019-03-13
5285,Twitter,Like,4423,582,2022-11-15
5286,Instagram,Share,416,237,2018-11-03
5287,LinkedIn,Comment,2455,578,2024-06-21
5288,Twitter,Like,4875,568,2016-08-23
5289,Twitter,Comment,3011,78,2018-06-12
5290,Facebook,Like,2301,5,2023-03-10
5291,Twitter,Like,4609,286,2018-04-17
5292,Facebook,Share,125,599,2021-12-31
5293,Twitter,Share,3591,572,2018-10-22
5294,Twitter,Like,138,861,2019-09-23
5295,Facebook,Share,911,765,2019-02-11
5296,Facebook,Like,2439,783,2015-11-08
5297,Facebook,Comment,3818,281,2019-09-17
5298,Twitter,Share,1283,797,2016-02-26
5299,LinkedIn,Like,3764,360,2024-09-17
5300,Twitter,Comment,126,282,2018-06-29
5301,Instagram,Comment,2010,867,2015-07-09
5302,LinkedIn,Like,3394,669,2020-06-22
5303,Twitter,Comment,2139,102,2016-09-02
5304,LinkedIn,Comment,2543,651,2021-06-29
5305,Facebook,Comment,884,526,2023-04-24
5306,Instagram,Comment,3405,394,2024-06-21
5307,LinkedIn,Share,2256,850,2021-07-27
5308,Instagram,Share,2576,141,2022-03-30
5309,Instagram,Comment,567,130,2018-10-28
5310,Instagram,Like,4690,445,2016-08-29
5311,LinkedIn,Comment,2303,922,2023-11-28
5312,Facebook,Comment,4704,64,2023-02-02
5313,Facebook,Like,2773,143,2023-01-31
5314,Facebook,Comment,268,980,2020-07-29
5315,LinkedIn,Comment,3400,796,2024-02-18
5316,LinkedIn,Like,253,373,2022-03-03
5317,Instagram,Share,3088,519,2016-01-07
5318,Twitter,Share,4614,84,2021-04-01
5319,LinkedIn,Comment,4049,364,2020-10-04
5320,LinkedIn,Share,438,716,2021-05-13
5321,Twitter,Share,2744,974,2019-12-26
5322,LinkedIn,Comment,3866,64,2017-06-15
5323,Instagram,Share,4175,773,2019-07-18
5324,Instagram,Share,2298,962,2021-09-22
5325,Instagram,Like,4263,52,2016-01-18
5326,Facebook,Share,3782,886,2021-07-22
5327,Twitter,Like,3209,587,2024-07-24
5328,Facebook,Like,3472,677,2022-10-16
5329,Instagram,Share,1969,336,2016-06-15
5330,Facebook,Share,4034,525,2021-06-30
5331,Facebook,Share,4714,277,2018-11-18
5332,Twitter,Comment,1596,393,2020-04-18
5333,LinkedIn,Share,527,615,2024-09-07
5334,Twitter,Comment,1791,734,2021-11-11
5335,LinkedIn,Comment,4029,65,2017-09-08
5336,LinkedIn,Share,2135,417,2016-11-18
5337,LinkedIn,Share,3823,294,2023-08-26
5338,Twitter,Like,4353,549,2021-06-20
5339,LinkedIn,Like,434,748,2015-06-08
5340,LinkedIn,Comment,2792,47,2016-09-05
5341,Facebook,Share,4623,265,2018-09-12
5342,Twitter,Like,4402,758,2021-09-30
5343,LinkedIn,Comment,3882,809,2015-04-28
5344,Instagram,Like,760,171,2016-01-30
5345,Instagram,Like,2883,528,2020-07-12
5346,Facebook,Share,3034,669,2022-02-25
5347,Twitter,Like,4879,993,2016-07-26
5348,Twitter,Comment,1020,284,2018-12-04
5349,Facebook,Share,2519,56,2015-07-12
5350,Twitter,Like,1782,938,2021-12-13
5351,Facebook,Comment,1899,222,2022-02-21
5352,Facebook,Share,1892,204,2019-11-05
5353,Twitter,Like,1403,735,2019-01-18
5354,Facebook,Like,2036,505,2019-10-19
5355,Facebook,Share,2839,599,2016-09-06
5356,Instagram,Comment,2187,158,2023-03-27
5357,LinkedIn,Comment,3642,946,2018-07-07
5358,LinkedIn,Share,1761,485,2021-07-29
5359,Twitter,Share,4166,997,2021-11-20
5360,LinkedIn,Like,2925,944,2015-10-21
5361,Instagram,Like,3903,553,2023-05-11
5362,Facebook,Like,1921,204,2015-03-20
5363,Instagram,Like,1808,621,2015-06-19
5364,LinkedIn,Like,2700,195,2020-08-26
5365,Facebook,Like,1637,417,2016-06-03
5366,Instagram,Share,2597,399,2015-09-28
5367,Facebook,Like,3551,682,2024-06-02
5368,Instagram,Like,3507,706,2016-04-10
5369,Instagram,Share,979,808,2016-03-05
5370,Instagram,Like,2138,293,2018-07-21
5371,Twitter,Comment,2591,918,2023-09-29
5372,Facebook,Like,4408,485,2019-05-26
5373,Facebook,Share,3552,627,2019-11-04
5374,Facebook,Comment,3291,824,2019-11-22
5375,Facebook,Comment,3748,708,2015-03-28
5376,Instagram,Like,3872,568,2024-05-28
5377,LinkedIn,Comment,2720,942,2017-07-30
5378,Instagram,Comment,992,239,2016-06-13
5379,Twitter,Comment,616,482,2018-09-19
5380,Facebook,Like,2338,135,2020-11-29
5381,Twitter,Comment,2825,269,2023-12-05
5382,Facebook,Like,4174,958,2015-08-01
5383,Facebook,Comment,4569,523,2018-04-22
5384,Facebook,Like,4106,783,2022-07-10
5385,Facebook,Comment,4168,925,2017-12-30
5386,Instagram,Comment,2040,381,2023-11-07
5387,Twitter,Comment,2864,851,2016-08-21
5388,LinkedIn,Comment,42,305,2023-08-12
5389,LinkedIn,Like,4971,18,2023-05-01
5390,Instagram,Like,4482,233,2022-06-25
5391,LinkedIn,Like,2013,123,2018-03-29
5392,Instagram,Comment,1709,356,2022-03-07
5393,Instagram,Like,3142,626,2022-11-30
5394,LinkedIn,Like,3636,689,2017-06-06
5395,Twitter,Share,2491,916,2024-04-09
5396,Facebook,Share,454,71,2015-12-07
5397,LinkedIn,Comment,2814,233,2016-09-19
5398,LinkedIn,Comment,3507,516,2021-07-17
5399,LinkedIn,Comment,1179,866,2021-01-11
5400,Instagram,Like,2760,574,2015-07-10
5401,LinkedIn,Comment,4083,315,2022-02-12
5402,Instagram,Comment,1216,276,2024-06-14
5403,Facebook,Like,4694,630,2018-04-27
5404,Instagram,Share,2619,258,2023-03-01
5405,Twitter,Like,2975,95,2021-05-04
5406,Instagram,Like,3340,163,2016-08-11
5407,Instagram,Share,3911,154,2020-03-01
5408,Twitter,Like,1264,585,2023-05-16
5409,Instagram,Like,4958,257,2016-05-13
5410,Instagram,Comment,2914,216,2016-01-15
5411,Twitter,Share,3059,953,2018-02-13
5412,LinkedIn,Like,112,260,2023-11-28
5413,Facebook,Share,1880,317,2016-04-16
5414,LinkedIn,Comment,2299,750,2018-04-20
5415,Instagram,Comment,3624,155,2016-12-31
5416,Facebook,Share,3027,977,2021-07-12
5417,Instagram,Comment,702,547,2023-11-29
5418,Twitter,Comment,2301,444,2017-04-27
5419,Facebook,Like,1106,481,2018-02-03
5420,Instagram,Comment,44,268,2020-11-03
5421,Instagram,Share,3486,699,2024-01-12
5422,LinkedIn,Like,2409,390,2018-10-25
5423,Facebook,Share,56,841,2020-03-27
5424,Twitter,Share,4119,905,2018-12-14
5425,LinkedIn,Like,3315,662,2022-05-05
5426,Twitter,Share,3377,213,2016-08-15
5427,LinkedIn,Share,2840,543,2018-12-12
5428,Twitter,Share,3047,598,2015-05-17
5429,Twitter,Comment,4478,759,2019-10-20
5430,Facebook,Like,322,712,2020-11-07
5431,Facebook,Share,3195,893,2017-12-19
5432,Instagram,Share,644,511,2016-02-20
5433,LinkedIn,Like,555,222,2020-06-17
5434,Instagram,Like,3803,892,2021-02-02
5435,Facebook,Comment,3761,344,2018-12-25
5436,Facebook,Comment,23,88,2018-11-13
5437,Instagram,Share,1972,768,2023-05-01
5438,Instagram,Like,1561,918,2019-02-21
5439,Instagram,Share,4205,915,2021-06-08
5440,Twitter,Like,3434,550,2016-04-21
5441,Instagram,Share,4948,827,2018-12-22
5442,Instagram,Comment,30,964,2024-08-02
5443,Twitter,Share,4870,938,2017-01-27
5444,Twitter,Share,3882,174,2019-02-14
5445,Instagram,Comment,1631,639,2018-02-15
5446,Facebook,Share,3721,211,2019-05-01
5447,LinkedIn,Like,1018,811,2015-04-06
5448,Instagram,Comment,4495,731,2022-01-23
5449,LinkedIn,Comment,4456,259,2020-05-29
5450,Twitter,Like,3359,352,2020-01-10
5451,Facebook,Comment,3292,360,2019-07-04
5452,Instagram,Comment,2008,514,2017-05-14
5453,Twitter,Like,3653,127,2022-09-24
5454,Instagram,Share,1582,238,2022-09-29
5455,Twitter,Like,3024,475,2022-07-05
5456,Instagram,Comment,3571,686,2023-02-02
5457,Instagram,Comment,1475,447,2017-01-27
5458,Facebook,Like,1247,992,2023-07-17
5459,Facebook,Comment,1108,221,2023-12-09
5460,Facebook,Share,3562,804,2019-10-13
